County,Property Address,Auction Status,Case #,Auction Type,Case # Link,Parcel ID,Parcel ID Link,Assessed Value,Opening Bid,Final Judgment Amount,Certificate #,Tags
Hillsborough,2208 S PARSONS AVE,06/06/2024 10:00 AM ET,292022CA003740A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024155244,202911ZZZ000002444500U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=202911ZZZ000002444500U,"$256,384.00",N/A,"$146,396.57",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/06/2024 10:00 AM ET,292022CA005257A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024214321,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,"$171,427.14",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4032 TRUMAN DR,06/06/2024 10:00 AM ET,292022CA009472A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023514865,20290427WD00000000150U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20290427WD00000000150U,"$195,611.00",N/A,"$177,843.95",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1112 S 69TH ST,06/06/2024 10:00 AM ET,292023CA013735A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024188254,1929231OO000005000100U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1929231OO000005000100U,"$244,551.00",N/A,"$114,880.62",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1009 MERCER LOOP,06/06/2024 10:00 AM ET,292023CA013788A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024156284,222917ZZZ000004975800U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=222917ZZZ000004975800U,"$178,134.00",N/A,"$243,857.67",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1028 APOLLO BEACH BLVD 111,06/07/2024 10:00 AM ET,292022CC009905A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024158886,1931201THD00000001110U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1931201THD00000001110U,"$190,437.00",N/A,"$31,234.22",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4556 LIMERICK DR,06/07/2024 10:00 AM ET,292022CC094289A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024155339,20290497O000011000020U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20290497O000011000020U,"$193,332.00",N/A,"$11,966.57",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,13108 GRAHAM YARDEN DR,06/07/2024 10:00 AM ET,292023CC020960A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024108572,203116889000003000320U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=203116889000003000320U,"$382,141.00",N/A,"$5,338.20",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,3513 GRAY WHETSTONE ST,06/07/2024 10:00 AM ET,292023CC098170A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024190606,2030105GE00000D000150U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2030105GE00000D000150U,"$316,027.00",N/A,"$10,375.70",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,11710 SUMMER SPRINGS DR,06/07/2024 10:00 AM ET,292023CC106383A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024109057,20311071SA00000000190U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20311071SA00000000190U,"$404,933.00",N/A,"$6,132.64",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/07/2024 10:00 AM ET,292023CC107802A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024161062,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,"$8,559.28",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,3209 MAGNOLIA MEADOWS DR,06/07/2024 10:00 AM ET,292023CC130158A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024153654,21291393300000G000270P,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=21291393300000G000270P,"$252,768.00",N/A,"$5,125.08",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,12207 FAWN BRINDLE DR,06/10/2024 10:00 AM ET,292023CA014064A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024191706,2031059XY000004000040U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2031059XY000004000040U,"$245,345.00",N/A,"$231,835.74",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/10/2024 10:00 AM ET,292023CA015611A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024197187,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,"$142,489.25",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,2116 SAINT ISABEL ST,06/11/2024 10:00 AM ET,292013CA006205A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023319358,1829113J6000009000070A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1829113J6000009000070A,"$288,006.00",N/A,"$334,011.44",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1702 AURA CT,06/11/2024 10:00 AM ET,292022CA001228A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024116999,1932011U4000002000120U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1932011U4000002000120U,"$158,387.00",N/A,"$142,742.76",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,3200 W HILLSBOROUGH AVE,06/11/2024 10:00 AM ET,292023CA011859A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023523185,1829033II000005000230A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1829033II000005000230A,"$248,224.00",N/A,"$382,520.31",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,3707 E POWHATAN AVE,06/11/2024 10:00 AM ET,292023CA016198A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024161734,19283348A000000004730A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=19283348A000000004730A,"$205,450.00",N/A,"$105,381.88",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,10918 ANCIENT FUTURES DR,06/12/2024 10:00 AM ET,292013CA013120A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023306418,202711971000008000440A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=202711971000008000440A,"$293,256.00",N/A,"$405,105.75",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4810 S DAUPHIN AVE 12 D,06/12/2024 10:00 AM ET,292019CA011511A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024112751,1830033W5D00000000120A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1830033W5D00000000120A,"$161,218.00",N/A,"$259,554.21",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,5231 CORVETTE DR,06/13/2024 10:00 AM ET,292022CA001293A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024199966,1827300PP000002000320U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1827300PP000002000320U,"$248,011.00",N/A,"$375,192.26",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,5648 TUGHILL DR,06/13/2024 10:00 AM ET,292022CA006638A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023581462 ,18281813UA00000000760U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=18281813UA00000000760U,"$389,613.00",N/A,"$356,677.74",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1702 W SAINT CONRAD ST,06/13/2024 10:00 AM ET,292023CA000014A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024149113,1829144PB000017000020A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1829144PB000017000020A,"$401,666.00",N/A,"$312,014.95",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4017 W NASSAU ST,06/13/2024 10:00 AM ET,292023CA011921A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024107458,1829163JF000008000040A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1829163JF000008000040A,"$243,101.00",N/A,"$288,524.12",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,9701 THERESA CIR,06/13/2024 10:00 AM ET,292023CA012296A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024126448,20282025L000000000240U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20282025L000000000240U,"$134,410.00",N/A,"$31,384.15",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/14/2024 10:00 AM ET,292023CC090563A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024169940,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,"$6,393.65",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,11111 BLOOMINGTON DR,06/14/2024 10:00 AM ET,292023CC129063A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,172821074000001000780U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=172821074000001000780U,"$310,830.00",N/A,"$5,093.77",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1113 LAKE SHORE RANCH DR,06/14/2024 10:00 AM ET,292023CC129977A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024166654,2029122AIA00000000030U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2029122AIA00000000030U,"$271,526.00",N/A,"$3,854.94",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,9402 HARNEY RD,06/17/2024 10:00 AM ET,292023CA014775A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024171448,202819ZZZ000002107700U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=202819ZZZ000002107700U,"$151,972.00",N/A,"$109,894.98",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,11717 S COUNTY ROAD 39,06/18/2024 10:00 AM ET,292016CA002605A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2019057125,2230319PQ000000000020U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2230319PQ000000000020U,"$386,241.00",N/A,"$322,502.61",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,13326 LARAWAY DR,06/18/2024 10:00 AM ET,292023CA001282A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024082854,2031172VF000001000130U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2031172VF000001000130U,"$215,008.00",N/A,"$175,750.15",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4722 S DAWNMEADOW CT,06/19/2024 10:00 AM ET,292019CA011228A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024178095,21282656P000001000080P,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=21282656P000001000080P,"$244,308.00",N/A,"$244,799.41",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,2611 E 10TH AVE,06/19/2024 10:00 AM ET,292022CA000328A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024162478,1929174W9000011000050A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1929174W9000011000050A,"$243,526.00",N/A,"$229,584.53",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1217 W TERRACE DR,06/19/2024 10:00 AM ET,292023CA016870A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024165939,222817ZZZ000004727700U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=222817ZZZ000004727700U,"$187,297.00",N/A,"$268,356.79",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,2020 COLSON RD,06/20/2024 10:00 AM ET,292022CA003711A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023107865,222923ZZZ000005052700U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=222923ZZZ000005052700U,"$226,965.00",N/A,"$148,833.04",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1910 E PALM AVE 12303,06/20/2024 10:00 AM ET,292022CC088716A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024200376,192918863000000123030A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=192918863000000123030A,"$205,762.00",N/A,"$13,247.35",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,3209 N 15TH ST,06/20/2024 10:00 AM ET,292023CA013201A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024039347,1929074VA000004000160A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1929074VA000004000160A,"$274,039.00",N/A,"$212,735.05",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/21/2024 10:00 AM ET,292020CA008032A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2023092170,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,"$133,367.53",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,19944 HIAWATHA RD,06/21/2024 10:00 AM ET,292023CA000795A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024185014,17270200100000000001BU,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=17270200100000000001BU,"$275,465.00",N/A,"$549,432.41",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,2718 MAJESTIC OAKS CT,06/21/2024 10:00 AM ET,292023CA012888A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024176269,222822398000000000040U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=222822398000000000040U,"$316,215.00",N/A,"$162,748.84",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4211 LA DEGA CT,06/21/2024 10:00 AM ET,292023CC093194A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024035710,1830043WZ000016000050A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1830043WZ000016000050A,"$197,802.00",N/A,"$8,592.70",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,12207 FAWN BRINDLE DR,06/21/2024 10:00 AM ET,292023CC106410A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024188191,2031059XY000004000040U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2031059XY000004000040U,"$245,345.00",N/A,"$6,418.32",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,6942 HAWTHORNE TRACE LN,06/21/2024 10:00 AM ET,292023CC118820A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024205825,20300892N000000001250U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20300892N000000001250U,"$228,291.00",N/A,"$11,168.40",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,15430 LAKE BELLA VISTA DR,06/21/2024 10:00 AM ET,292023CC129090A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024173865,1827315ZNE00000000020U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1827315ZNE00000000020U,"$412,698.00",N/A,"$6,282.25",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,10952 BRICKSIDE CT,06/24/2024 10:00 AM ET,292023CA013088A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024182824,20310889T000010000020U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20310889T000010000020U,"$180,420.00",N/A,"$54,959.64",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,4501 CLEWIS AVE,06/25/2024 10:00 AM ET,292020CA003420A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,202906ZZZ000002390200U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=202906ZZZ000002390200U,"$636,262.00",N/A,"$1,182,486.72",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,11206 MONDALE AVE,06/25/2024 10:00 AM ET,292023CA001358A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024132935,20290427X000005000200U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=20290427X000005000200U,"$200,374.00",N/A,"$235,695.11",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,10005 COWLEY COVE DR,06/26/2024 10:00 AM ET,292023CA012536A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024168039,2031072UI000000000080U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2031072UI000000000080U,"$99,986.00",N/A,"$71,538.41",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1209 JOLLEY CT,06/27/2024 10:00 AM ET,292018CA011798A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2019498626,2129325PFD00000000100U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=2129325PFD00000000100U,"$268,561.00",N/A,"$343,030.24",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/27/2024 10:00 AM ET,292019CA008560A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/27/2024 10:00 AM ET,292021CA007246A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,1706 W ARCH ST,06/27/2024 10:00 AM ET,292022CA010311A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024068955,1829144PF000015000030A,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=1829144PF000015000030A,"$230,886.00",N/A,"$51,459.98",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,17078 OVAL RUM DR,06/27/2024 10:00 AM ET,292022CA010343A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=2024185098,203217C1E000006000060U,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=203217C1E000006000060U,"$326,962.00",N/A,"$9,504.24",N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/27/2024 10:00 AM ET,292023CA017289A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/27/2024 10:00 AM ET,292024CC007380A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/28/2024 10:00 AM ET,292020CA002874A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/28/2024 10:00 AM ET,292023CC103281A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,06/28/2024 10:00 AM ET,292023CC117397A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/01/2024 10:00 AM ET,292019CA005828A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/01/2024 10:00 AM ET,292023CA014059A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/01/2024 10:00 AM ET,292023CA017101A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/02/2024 10:00 AM ET,292023CA000566A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/03/2024 10:00 AM ET,292020CA001161A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/03/2024 10:00 AM ET,292020CA008405A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
Hillsborough,N/A,07/08/2024 10:00 AM ET,292016CA002809A001HC,FORECLOSURE,https://pubrec6.hillsclerk.com/PAVDirectSearch/index.html?CQID=320&OBKey__1006_1=,Property Appraiser,http://www.hcpafl.org/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&ParcelID=,N/A,N/A,$0.00,N/A,"Hillsborough, FORECLOSURE"
